DW_DELL_ACCT_ID,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,category
2035593160,Greater China,Energy,T5,27,51940,0,Low
1704196199,EMEA,Manufacturing,T1,440,97623,0,Low
1913525998,EMEA,"Business, Engineering & Consumer Services",T3,170,645000,0,Low
2743150810,CSB,Retail,T5,30,5030593,1,Low
3324546276,EMEA,"Business, Engineering & Consumer Services",T1,2228,198279,0,Low
2706376833,APJ,Government,T2,4973,2133999,0,Low
3406359524,CSB,"Business, Engineering & Consumer Services",T5,12,26192,1,Low
3402727732,LA,Agriculture,T3,80,20963.957,0,Low
3584993107,Greater China,Agriculture,T5,115,80879,0,Low
2644171872,EMEA,"Banking, Financial Services & Insurance",T1,1000,24000000,1,Low
3336031241,EMEA,"Banking, Financial Services & Insurance",T1,4603,1000000,1,Low
597545800,NAMERICA,Manufacturing,T1,2371,177000000,1,Low
3408072211,APJ,"Business, Engineering & Consumer Services",T2,54500,500300,0,Low
2721961002,APJ,"Business, Engineering & Consumer Services",T3,6,14376.904,1,Low
2224809878,CSB,"Banking, Financial Services & Insurance",T5,43,11414,0,Low
3583962818,Greater China,Agriculture,T5,145,48551,1,Low
3379278017,LA,Manufacturing,T5,18,2278968,1,Low
3586976681,CSB,Agriculture,T5,20,33889,0,Low
1703277685,EMEA,Retail,T1,180,647400,0,Low
1702708071,EMEA,Education,T1,10,87109.573,1,Low
3348239289,CSB,"Business, Engineering & Consumer Services",T5,14,27655.843,0,Low
3470776381,CSB,Web & Tech,T5,21,24277,0,Low
3383333958,CSB,Manufacturing,T5,9,52988,1,Low
2434525361,NAMERICA,Web & Tech,T5,20,78760.924,1,Low
3587161494,CSB,Agriculture,T5,231,59928,1,Low
2005503419,NAMERICA,"Business, Engineering & Consumer Services",T4,166,176321.503,1,Low
3513612346,CSB,Manufacturing,T5,55,5990640,1,Low
1854228565,LA,Government,T3,400,1413000,0,Low
2434651070,NAMERICA,"Banking, Financial Services & Insurance",T5,110,120926.384,1,Low
3586492831,EMEA,"Business, Engineering & Consumer Services",T5,3,95276,0,Low
2224806683,NAMERICA,Manufacturing,T5,85,85134,1,Low
2123009136,APJ,"Banking, Financial Services & Insurance",T5,183,6653870,0,Low
931394431,NAMERICA,"Business, Engineering & Consumer Services",T1,2700,1536792.661,1,Low
2434638895,NAMERICA,"Business, Engineering & Consumer Services",T5,21,57784.851,0,Low
2450432446,LA,Manufacturing,T3,3000,751400,0,Low
3458641850,NAMERICA,Retail,T1,35,721463.557,1,Low
2036963820,Greater China,"Telecom, Media & Entertainment",T1,4100,867552.387,0,Low
1702698340,EMEA,Government,T2,500,1550000,1,Low
597546565,NAMERICA,Healthcare & Life Sciences,T1,5083,19259500,1,Low
3076642878,NAMERICA,Transportation,T1,2,4343770.665,1,Low
3467902338,APJ,"Banking, Financial Services & Insurance",T2,3500,421689,0,Low
3568344929,CSB,"Business, Engineering & Consumer Services",T5,34,19437,1,Low
2434767514,NAMERICA,Retail,T5,66,94100,1,Low
595664413,NAMERICA,Education,T1,410,557100.74,1,Low
3324913219,EMEA,Energy,T3,560,50232.06,0,Low
1939160469,APJ,Web & Tech,T1,1494,510599,0,Low
3586040343,CSB,Retail,T5,8,18180,1,Low
3474674085,Greater China,Manufacturing,T1,100,42028.731,0,Low
1779196344,NAMERICA,"Business, Engineering & Consumer Services",T3,28,134171.463,0,Low
2122605341,APJ,"Telecom, Media & Entertainment",T2,5,135900,1,Low
2036949796,Greater China,"Banking, Financial Services & Insurance",T1,1000,3407944.017,1,Low
597546289,NAMERICA,Healthcare & Life Sciences,T1,174000,231371759.8,1,Low
3371417579,EMEA,"Business, Engineering & Consumer Services",T1,250,1295500,1,Low
1706252454,EMEA,"Banking, Financial Services & Insurance",T1,906,162424,0,Low
3585243297,LA,Agriculture,T5,100,8472179,0,Low
3513501172,CSB,Retail,T5,70,4751771,0,Low
595715337,NAMERICA,Government,T5,253,108503.219,0,Low
1806178870,EMEA,Web & Tech,T1,105099,133704,1,Low
3075536893,NAMERICA,Retail,T5,138,64306,1,Low
3424542334,APJ,"Business, Engineering & Consumer Services",T3,120,8507892,1,Low
2122605391,APJ,Education,T2,11017,1500000,1,Low
2610042954,APJ,Government,T2,1,8658881,1,Low
931385551,NAMERICA,Manufacturing,T3,241,216001.649,0,Low
3474675937,APJ,Manufacturing,T1,40,190400,0,Low
595667611,NAMERICA,Education,T1,140,654938,1,Low
3585348662,LA,Manufacturing,T5,120,158617,1,Low
2743150834,CSB,Retail,T5,30,62775.457,0,Low
1704054888,CSB,Manufacturing,T5,84,36665,1,Low
1703080856,EMEA,Healthcare & Life Sciences,T1,291,771262.288,0,Low
2123014625,Greater China,Manufacturing,T1,700,1237349.051,0,Low
3360311899,EMEA,"Banking, Financial Services & Insurance",T1,1207,3125800,1,Low
595724002,NAMERICA,Education,T1,8606,2208100,1,Low
595722780,NAMERICA,Government,T5,120,93017,0,Low
2682503799,EMEA,Healthcare & Life Sciences,T3,2017,319267.379,1,Low
2122695749,APJ,"Banking, Financial Services & Insurance",T1,45614,13153528,0,Low
2733743769,CSB,Agriculture,T5,7886,59864,0,Low
1939132289,APJ,Manufacturing,T3,2238,957847,1,Low
2661969942,Greater China,Web & Tech,T5,20,11845,1,Low
2853217780,EMEA,Healthcare & Life Sciences,T1,25000,7500000,1,Low
3359883963,CSB,"Business, Engineering & Consumer Services",T5,40,6107007,1,Low
2495848687,APJ,Retail,T2,9763,1000000,0,Low
3341150163,NAMERICA,Construction & Real Estate,T2,25,22044.816,0,Low
3532806750,CSB,Agriculture,T5,5,25299,1,Low
3476778027,APJ,Manufacturing,T1,21000,1290000,1,Low
2037184859,Greater China,"Banking, Financial Services & Insurance",T2,99739,48267749.91,0,Low
2434779377,NAMERICA,"Business, Engineering & Consumer Services",T5,347,133851.813,0,Low
3400460580,EMEA,Agriculture,T2,17,225000,0,Low
3456237540,NAMERICA,Transportation,T5,55,39964,1,Low
3369361600,EMEA,"Business, Engineering & Consumer Services",T1,7043,300000,0,Low
3366257788,NAMERICA,Healthcare & Life Sciences,T5,298,66107.316,1,Low
3433210023,CSB,"Business, Engineering & Consumer Services",T5,50,2224605,1,Low
3484097197,NAMERICA,Agriculture,T2,2,2502530,0,Low
1703026830,EMEA,Web & Tech,T5,50,30606.125,0,Low
3411427571,NAMERICA,Agriculture,T2,1,13459.475,0,Low
3078641839,NAMERICA,"Business, Engineering & Consumer Services",T2,383,603200,1,Low
2155409362,APJ,Manufacturing,T3,269,32585.023,1,Low
3404540396,EMEA,Manufacturing,T5,319,40664.076,1,Low
3526194909,CSB,Agriculture,T5,70,7755390,0,Low
3320819501,EMEA,Manufacturing,T3,50,27719,1,Low
1702935022,EMEA,Education,T2,1084,321269.208,1,Low
725395439,NAMERICA,Healthcare & Life Sciences,T1,5998,41890581.58,0,Low
2630702995,NAMERICA,"Business, Engineering & Consumer Services",T1,4,529400,0,Low
3352539703,EMEA,"Business, Engineering & Consumer Services",T3,597,295544.755,1,Low
3536776789,EMEA,Education,T1,11000,2334300,0,Low
3456893238,CSB,"Banking, Financial Services & Insurance",T5,20,18095.06,1,Low
1939156146,APJ,Retail,T2,124469,33872075,0,Low
3581503747,LA,Agriculture,T5,1,35318,1,Low
2441268887,LA,Manufacturing,T3,30,88625,0,Low
595717022,NAMERICA,Government,T5,616,337974,0,Low
3533633197,LA,Agriculture,T5,100,4504364,1,Low
2688058167,Greater China,"Business, Engineering & Consumer Services",T2,1211,1200313,1,Low
1724127671,LA,Education,T1,4543,44132,1,Low
1702826442,EMEA,Agriculture,T1,300,5500000,0,Low
3519950124,CSB,"Business, Engineering & Consumer Services",T5,20,120886,0,Low
2005506547,NAMERICA,Education,T1,400,982034.128,1,Low
3415891669,CSB,Agriculture,T5,26,14975.375,0,Low
3371611467,CSB,Healthcare & Life Sciences,T5,237,13537,0,Low
1893740345,EMEA,"Business, Engineering & Consumer Services",T3,781,357000,1,Low
3412957159,EMEA,"Banking, Financial Services & Insurance",T5,22134,3571356,0,Low
2704378880,EMEA,Manufacturing,T3,3,254904.958,1,Low
2005515432,NAMERICA,"Business, Engineering & Consumer Services",T5,250,134416,0,Low
1899053945,LA,Government,T1,8246,84040,0,Low
595733615,NAMERICA,Government,T1,800,2728704.502,0,Low
2434771174,NAMERICA,"Business, Engineering & Consumer Services",T5,3572,49411.626,0,Low
2122607726,APJ,"Banking, Financial Services & Insurance",T1,1691,2019000,0,Low
595684061,NAMERICA,Government,T1,54,6216892.293,0,Low
2710544799,EMEA,"Banking, Financial Services & Insurance",T1,100,2999300,0,Low
3583073615,Greater China,Manufacturing,T1,1237,37266,0,Low
2434639552,NAMERICA,"Business, Engineering & Consumer Services",T5,48,139249,0,Low
3586649313,APJ,Education,T5,20,110484,0,Low
1938225126,APJ,Education,T3,10,192166.72,0,Low
3548137763,APJ,Agriculture,T5,6556,7307059,1,Low
595720191,NAMERICA,Government,T5,8,118236,1,Low
595715239,NAMERICA,Government,T1,225,218603.632,0,Low
3493023775,NAMERICA,Agriculture,T3,462,5398125,0,Low
3585467357,CSB,Agriculture,T5,35,104319,0,Low
3434926688,CSB,Retail,T5,1,22766.995,1,Low
3586654724,CSB,Agriculture,T5,5334,190468,1,Low
2037170261,Greater China,Education,T5,2000,111538,1,Low
595727442,NAMERICA,Education,T1,1,1400000,0,Low
3342918290,CSB,Retail,T5,103,59673,0,Low
1086014461,NAMERICA,"Banking, Financial Services & Insurance",T1,3562,15625088.87,0,Low
3341878156,CSB,Manufacturing,T5,832,75690,0,Low
3335176999,EMEA,"Telecom, Media & Entertainment",T5,1864,36345,1,Low
3348047063,CSB,"Business, Engineering & Consumer Services",T5,14,86531,0,Low
2122675232,APJ,Government,T1,1400,830536,0,Low
1702662662,EMEA,Manufacturing,T1,20000,24207800,1,Low
2122699678,APJ,Energy,T1,41732,38707151.07,0,Low
1703018630,EMEA,Web & Tech,T2,200,224475.955,1,Low
3428292965,APJ,"Telecom, Media & Entertainment",T1,206,64801,1,Low
3321953967,EMEA,Government,T2,1000,43391600,1,Low
3579810406,CSB,Agriculture,T5,10,143620,1,Low
3385779819,EMEA,"Telecom, Media & Entertainment",T1,1500,20000000,0,Low
3530318374,EMEA,"Banking, Financial Services & Insurance",T1,2419,151267,1,Low
3358994140,Greater China,Manufacturing,T1,200,886141,0,Low
2224691910,NAMERICA,"Business, Engineering & Consumer Services",T4,150,129928,1,Low
2122674426,APJ,Government,T1,1500,2313781,0,Low
1702802698,EMEA,Energy,T1,1000,4869265.373,1,Low
3524913879,CSB,"Business, Engineering & Consumer Services",T5,5,20953,0,Low
3522626013,CSB,Education,T5,143,109395,1,Low
727388483,NAMERICA,Manufacturing,T1,1661,1544513.962,0,Low
725400618,NAMERICA,Healthcare & Life Sciences,T1,9194,8187100.332,1,Low
1939158466,APJ,Manufacturing,T1,33496,17572200,0,Low
2877797846,APJ,Manufacturing,T1,15000,11586800,1,Low
931392260,NAMERICA,"Banking, Financial Services & Insurance",T1,47000,38000000,1,Low
2122982158,APJ,Energy,T1,6437,11300000,0,Low
3529881466,CSB,Agriculture,T5,7,186704,0,Low
3225826083,EMEA,"Banking, Financial Services & Insurance",T1,15,2050000,1,Low
3335413434,CSB,"Business, Engineering & Consumer Services",T5,30,44218,0,Low
3508249208,LA,Retail,T3,113,435086.261,1,Low
2150538655,EMEA,Web & Tech,T3,3,218062.896,0,Low
1703287989,EMEA,"Business, Engineering & Consumer Services",T3,85,340965.122,0,Low
597546523,NAMERICA,"Banking, Financial Services & Insurance",T2,27826,35407800,1,Low
595664421,NAMERICA,Education,T3,220,449999,1,Low
1702680008,EMEA,"Banking, Financial Services & Insurance",T1,23000,3870000,0,Low
2434524452,NAMERICA,Manufacturing,T5,60,70471.503,0,Low
2037035333,Greater China,Education,T2,3300,887200,1,Low
3498619184,LA,Healthcare & Life Sciences,T1,1600,787500,0,Low
2123012865,APJ,Manufacturing,T3,1317,524700,0,Low
3435602468,CSB,Agriculture,T5,20,1049663,1,Low
2434525465,NAMERICA,Retail,T4,100,249056.768,0,Low
1644488495,NAMERICA,"Telecom, Media & Entertainment",T1,500,847000,0,Low
3457394975,Greater China,Agriculture,T1,55000,701414,1,Low
3364436372,LA,Education,T1,4507,1000200,0,Low
3329125721,Greater China,"Business, Engineering & Consumer Services",T3,3000,105557,1,Low
1724047651,LA,"Telecom, Media & Entertainment",T1,4649,2284700,1,Low
597546958,NAMERICA,Healthcare & Life Sciences,T1,123686,24189800,1,Low
597546993,NAMERICA,Web & Tech,T1,58000,88843000,0,Low
2317442359,NAMERICA,Manufacturing,T1,65,1050500,1,Low
2224745214,NAMERICA,"Banking, Financial Services & Insurance",T3,175,204874.793,1,Low
3518197655,CSB,Agriculture,T5,5,10485,0,Low
3523867555,Greater China,Web & Tech,T1,200,91063,0,Low
595662199,NAMERICA,Education,T3,336,171666,0,Low
1707429686,EMEA,Web & Tech,T1,285,59638,1,Low
595711260,NAMERICA,Government,T5,2,111160,1,Low
3426801095,CSB,"Business, Engineering & Consumer Services",T5,25,55696,1,Low
3584861745,APJ,Agriculture,T5,41800,94601,0,Low
2122605081,APJ,Healthcare & Life Sciences,T1,18234,1650000,1,Low
2915147830,CSB,Agriculture,T5,30,4881950,1,Low
3492788089,CSB,Construction & Real Estate,T5,8,23879,0,Low
3515016549,CSB,Agriculture,T5,76,786503,1,Low
3478302793,APJ,Web & Tech,T1,15,5300000,1,Low
3440070322,CSB,Manufacturing,T5,24,18360,0,Low
3578714706,NAMERICA,"Business, Engineering & Consumer Services",T3,68,52260.489,0,Low
1702751507,EMEA,Government,T1,7000,8990123.562,0,Low
2516349017,NAMERICA,Web & Tech,T2,7322,66990.277,1,Low
1706907912,EMEA,Healthcare & Life Sciences,T1,5000,3865420.29,0,Low
931386419,NAMERICA,Education,T1,100,4000300,1,Low
3075567007,LA,"Business, Engineering & Consumer Services",T5,5,535877,0,Low
595712114,NAMERICA,Government,T5,171,142925.248,1,Low
1703293878,EMEA,Education,T1,3500,5324499.937,1,Low
1702764584,EMEA,"Telecom, Media & Entertainment",T2,85990,24500000,0,Low
1020295443,NAMERICA,Healthcare & Life Sciences,T5,94,18214.453,0,Low
595716458,NAMERICA,Government,T5,137,92552.924,0,Low
2497959684,APJ,Government,T2,7306,10663,0,Low
2075794426,Greater China,Manufacturing,T1,200,663573,0,Low
1727174807,EMEA,"Telecom, Media & Entertainment",T1,6032,161029,1,Low
2382003730,EMEA,Web & Tech,T1,19145,4900000,0,Low
2594980973,LA,Retail,T3,100,138582.242,0,Low
597545826,NAMERICA,"Banking, Financial Services & Insurance",T1,18400,33880936.74,0,Low
595684871,NAMERICA,Education,T1,332,469380.238,0,Low
595716425,NAMERICA,Government,T1,1,2697800,0,Low
2616554352,APJ,Healthcare & Life Sciences,T2,520,210492.868,1,Low
2889197948,Greater China,Agriculture,T1,277,558900,1,Low
3077892480,EMEA,"Business, Engineering & Consumer Services",T1,21948,900000,1,Low
727386845,NAMERICA,Energy,T1,704,1689600,1,Low
2461632377,LA,Healthcare & Life Sciences,T2,6682,1600000,0,Low
2700604846,NAMERICA,Manufacturing,T3,40,537457.552,1,Low
3327731560,APJ,Healthcare & Life Sciences,T1,4494,379335.896,1,Low
3581504476,LA,Retail,T5,7989,65101,0,Low
3521016217,NAMERICA,Agriculture,T2,3356,139400.429,0,Low
2482637691,APJ,Government,T1,1000,2500000,1,Low
3554123427,Greater China,Web & Tech,T1,300,42200,0,Low
2018290458,EMEA,Government,T1,2069,63301,1,Low
1939275255,APJ,Manufacturing,T1,20573,803639,0,Low
1702953215,EMEA,"Business, Engineering & Consumer Services",T1,2,1526100,0,Low
2224789332,NAMERICA,"Business, Engineering & Consumer Services",T5,90,97115.194,1,Low
595713389,NAMERICA,Government,T1,1100,639100,0,Low
1702687383,EMEA,Retail,T1,43952,28190,0,Low
1764601261,LA,"Telecom, Media & Entertainment",T1,2000,1700000,0,Low
3398306509,Greater China,Web & Tech,T2,101,20403927,1,Low
3475448159,NAMERICA,Agriculture,T3,525,568082,1,Low
3393678706,APJ,Web & Tech,T5,129249,56053,0,Low
2630571802,LA,"Business, Engineering & Consumer Services",T1,6884,1300000,0,Low
1702684231,EMEA,"Banking, Financial Services & Insurance",T1,2000,1143299.424,0,Low
3381898906,NAMERICA,"Banking, Financial Services & Insurance",T3,40,449655.226,0,Low
1939137422,APJ,Retail,T2,2700,18075918.67,1,Low
1703262322,EMEA,"Telecom, Media & Entertainment",T1,16000,69291261,0,Low
2986314916,LA,Manufacturing,T5,90,10368.835,1,Low
3464861559,LA,Healthcare & Life Sciences,T3,261,60964.246,1,Low
3552122214,CSB,Agriculture,T5,11,69542,1,Low
2122604542,APJ,"Telecom, Media & Entertainment",T1,2000,3600000,1,Low
1699938611,NAMERICA,Agriculture,T2,7209,17980.094,1,Low
3499402626,APJ,"Telecom, Media & Entertainment",T1,123400,1670605,1,Low
3585515318,CSB,Agriculture,T5,25,124737,0,Low
3432322117,CSB,Web & Tech,T5,93,6690446,1,Low
3342925385,CSB,Healthcare & Life Sciences,T5,100,149588,0,Low
595723559,NAMERICA,Education,T1,12,5635854,0,Low
1724074374,LA,Web & Tech,T3,2157,191094,1,Low
3584848178,CSB,Agriculture,T5,28,188253,0,Low
1702672462,EMEA,Retail,T5,274,41750.76,0,Low
1939247852,APJ,Education,T1,475,846398.757,0,Low
2003427449,NAMERICA,Energy,T4,134,120690,1,Low
2037187648,Greater China,Manufacturing,T1,3030,248900,0,Low
2462727757,APJ,"Business, Engineering & Consumer Services",T2,7,1006100,0,Low
3347306224,EMEA,Education,T5,15,4912819,0,Low
2962137791,Greater China,Web & Tech,T3,100,87060,1,Low
3534949965,EMEA,Manufacturing,T5,1694,177879,0,Low
1702807756,EMEA,"Business, Engineering & Consumer Services",T3,50,39047.403,0,Low
2514293736,EMEA,"Telecom, Media & Entertainment",T3,47,464205.204,1,Low
3426835492,APJ,Web & Tech,T3,220,24177.868,0,Low
2468827821,CSB,Web & Tech,T5,15,8430198,0,Low
2538493717,CSB,Manufacturing,T5,45,8154809,1,Low
2804224830,Greater China,"Business, Engineering & Consumer Services",T3,36,200200,1,Low
2849459156,NAMERICA,Retail,T4,518,155316,1,Low
3319754935,EMEA,Energy,T2,68652,6900000,0,Low
3585717777,CSB,Manufacturing,T5,4,89128,1,Low
2224784745,NAMERICA,Energy,T5,172,99200,0,Low
1704649243,EMEA,Agriculture,T3,7631,19100,0,Low
1703028817,EMEA,Web & Tech,T3,31,217826.103,0,Low
1939140723,APJ,Retail,T1,1322,216715.637,1,Low
1724018504,LA,Retail,T3,2,197765.531,1,Low
2704083805,APJ,Transportation,T3,2100,252705.821,1,Low
595684053,NAMERICA,Government,T1,8,798380.305,1,Low
1727172188,EMEA,Manufacturing,T3,415,172500,0,Low
2489754755,NAMERICA,Government,T5,9,5343392,0,Low
2493701953,NAMERICA,Retail,T1,100,1982273.364,0,Low
1703218851,EMEA,Manufacturing,T1,95400,6961441,0,Low
1724002836,LA,Agriculture,T1,600,1918400,1,Low
1724025191,LA,Manufacturing,T1,9582,4100000,0,Low
3225768234,EMEA,Web & Tech,T2,220,207460,0,Low
2730864958,NAMERICA,"Business, Engineering & Consumer Services",T5,240,159313,1,Low
3492313817,APJ,Web & Tech,T1,80,17678,1,Low
3458339252,CSB,Web & Tech,T5,55,60315,0,Low
1702647458,EMEA,"Business, Engineering & Consumer Services",T1,200,1647497,0,Low
3581538556,CSB,Manufacturing,T5,4,139103,0,Low
3362386698,EMEA,"Business, Engineering & Consumer Services",T3,300,184298.752,0,Low
2224809876,NAMERICA,Manufacturing,T4,140,167695,0,Low
1939175001,APJ,Government,T2,167082,328862,1,Low
595661702,NAMERICA,Education,T1,586,774700,0,Low
3443639030,EMEA,Agriculture,T2,50,1450000,1,Low
3401987837,EMEA,Agriculture,T2,922,550000,0,Low
2536192238,EMEA,Agriculture,T4,117,73470.599,0,Low
595716555,NAMERICA,Government,T3,1090,205500,0,Low
2003427716,NAMERICA,Retail,T1,8,669475.076,0,Low
3587088855,EMEA,Agriculture,T5,615,95809,1,Low
2122994579,APJ,Energy,T1,20,820000,0,Low
3375096942,NAMERICA,Web & Tech,T1,112498,33864,0,Low
3549033839,NAMERICA,"Banking, Financial Services & Insurance",T5,1,132610,0,Low
3400925511,EMEA,"Business, Engineering & Consumer Services",T3,50,11475.65,0,Low
2431663995,Greater China,Government,T2,55,78026.539,1,Low
1710059221,EMEA,Healthcare & Life Sciences,T1,3591,149725,0,Low
3409214591,CSB,Agriculture,T5,65218,36516,1,Low
2542161239,NAMERICA,Healthcare & Life Sciences,T4,125,156755.933,0,Low
3398269624,CSB,"Business, Engineering & Consumer Services",T5,3,6085067,0,Low
595687478,NAMERICA,Government,T1,475,373800,0,Low
595729411,NAMERICA,Education,T5,108,15099.999,1,Low
3584941590,CSB,"Business, Engineering & Consumer Services",T5,26,177946,0,Low
3582199654,CSB,Agriculture,T5,5941,102835,1,Low
2441221013,LA,Retail,T3,200,27743.94,0,Low
2036909923,Greater China,Education,T1,6345,6570988,1,Low
595725407,NAMERICA,Government,T5,23,29300,1,Low
3345583146,NAMERICA,Retail,T5,8,54682.938,0,Low
2434064970,NAMERICA,"Banking, Financial Services & Insurance",T5,16,19621.263,1,Low
595685845,NAMERICA,"Business, Engineering & Consumer Services",T1,8053,8395760.1,0,Low
