acct_id,RPTG_SLS_MGMT_LVL_1,DELL_INDUSTRY_TAXONOMY_L1,ORG_USER_DEFINED_VALUE_113,emp_size,buy_power,decision_maker,category
459,APJ,"Banking, Financial Services & Insurance",T2,3500,421689,0,Low
460,CSB,"Business, Engineering & Consumer Services",T5,34,19437,1,Low
461,NAMERICA,Retail,T5,66,94100,1,Low
462,NAMERICA,Education,T1,410,557100.74,1,Low
463,EMEA,Energy,T3,560,50232.06,0,Low
464,APJ,Web & Tech,T1,1494,510599,0,Low
465,CSB,Retail,T5,8,18180,1,Low
466,Greater China,Manufacturing,T1,100,42028.731,0,Low
467,NAMERICA,"Business, Engineering & Consumer Services",T3,28,134171.463,0,Low
468,APJ,"Telecom, Media & Entertainment",T2,5,135900,1,Low
469,Greater China,"Banking, Financial Services & Insurance",T1,1000,3407944.017,1,Low
470,NAMERICA,Healthcare & Life Sciences,T1,174000,231371759.8,1,Low
471,EMEA,"Business, Engineering & Consumer Services",T1,250,1295500,1,Low
472,EMEA,"Banking, Financial Services & Insurance",T1,906,162424,0,Low
473,LA,Agriculture,T5,100,8472179,0,Low
474,CSB,Retail,T5,70,4751771,0,Low
475,NAMERICA,Government,T5,253,108503.219,0,Low
476,EMEA,Web & Tech,T1,105099,133704,1,Low
477,NAMERICA,Retail,T5,138,64306,1,Low
478,APJ,"Business, Engineering & Consumer Services",T3,120,8507892,1,Low
479,APJ,Education,T2,11017,1500000,1,Low
480,APJ,Government,T2,1,8658881,1,Low
481,NAMERICA,Manufacturing,T3,241,216001.649,0,Low
482,APJ,Manufacturing,T1,40,190400,0,Low
483,NAMERICA,Education,T1,140,654938,1,Low
484,LA,Manufacturing,T5,120,158617,1,Low
485,CSB,Retail,T5,30,62775.457,0,Low
486,CSB,Manufacturing,T5,84,36665,1,Low
487,EMEA,Healthcare & Life Sciences,T1,291,771262.288,0,Low
488,Greater China,Manufacturing,T1,700,1237349.051,0,Low
489,EMEA,"Banking, Financial Services & Insurance",T1,1207,3125800,1,Low
490,NAMERICA,Education,T1,8606,2208100,1,Low
491,NAMERICA,Government,T5,120,93017,0,Low
492,EMEA,Healthcare & Life Sciences,T3,2017,319267.379,1,Low
493,APJ,"Banking, Financial Services & Insurance",T1,45614,13153528,0,Low
494,CSB,Agriculture,T5,7886,59864,0,Low
495,APJ,Manufacturing,T3,2238,957847,1,Low
496,Greater China,Web & Tech,T5,20,11845,1,Low
497,EMEA,Healthcare & Life Sciences,T1,25000,7500000,1,Low
498,CSB,"Business, Engineering & Consumer Services",T5,40,6107007,1,Low
499,APJ,Retail,T2,9763,1000000,0,Low
500,NAMERICA,Construction & Real Estate,T2,25,22044.816,0,Low
501,CSB,Agriculture,T5,5,25299,1,Low
502,APJ,Manufacturing,T1,21000,1290000,1,Low
503,Greater China,"Banking, Financial Services & Insurance",T2,99739,48267749.91,0,Low
504,NAMERICA,"Business, Engineering & Consumer Services",T5,347,133851.813,0,Low
505,EMEA,Agriculture,T2,17,225000,0,Low
506,NAMERICA,Transportation,T5,55,39964,1,Low
507,EMEA,"Business, Engineering & Consumer Services",T1,7043,300000,0,Low
508,NAMERICA,Healthcare & Life Sciences,T5,298,66107.316,1,Low
509,CSB,"Business, Engineering & Consumer Services",T5,50,2224605,1,Low
510,NAMERICA,Agriculture,T2,2,2502530,0,Low
511,EMEA,Web & Tech,T5,50,30606.125,0,Low
512,NAMERICA,Agriculture,T2,1,13459.475,0,Low
513,NAMERICA,"Business, Engineering & Consumer Services",T2,383,603200,1,Low
514,APJ,Manufacturing,T3,269,32585.023,1,Low
515,EMEA,Manufacturing,T5,319,40664.076,1,Low
516,CSB,Agriculture,T5,70,7755390,0,Low
517,EMEA,Manufacturing,T3,50,27719,1,Low
518,EMEA,Education,T2,1084,321269.208,1,Low
519,NAMERICA,Healthcare & Life Sciences,T1,5998,41890581.58,0,Low
520,NAMERICA,"Business, Engineering & Consumer Services",T1,4,529400,0,Low
521,EMEA,"Business, Engineering & Consumer Services",T3,597,295544.755,1,Low
522,EMEA,Education,T1,11000,2334300,0,Low
523,CSB,"Banking, Financial Services & Insurance",T5,20,18095.06,1,Low
524,APJ,Retail,T2,124469,33872075,0,Low
525,LA,Agriculture,T5,1,35318,1,Low
526,LA,Manufacturing,T3,30,88625,0,Low
527,NAMERICA,Government,T5,616,337974,0,Low
528,LA,Agriculture,T5,100,4504364,1,Low
529,Greater China,"Business, Engineering & Consumer Services",T2,1211,1200313,1,Low
530,LA,Education,T1,4543,44132,1,Low
531,EMEA,Agriculture,T1,300,5500000,0,Low
532,CSB,"Business, Engineering & Consumer Services",T5,20,120886,0,Low
533,NAMERICA,Education,T1,400,982034.128,1,Low
534,CSB,Agriculture,T5,26,14975.375,0,Low
535,CSB,Healthcare & Life Sciences,T5,237,13537,0,Low
536,EMEA,"Business, Engineering & Consumer Services",T3,781,357000,1,Low
537,EMEA,"Banking, Financial Services & Insurance",T5,22134,3571356,0,Low
538,EMEA,Manufacturing,T3,3,254904.958,1,Low
539,NAMERICA,"Business, Engineering & Consumer Services",T5,250,134416,0,Low
540,LA,Government,T1,8246,84040,0,Low
541,NAMERICA,Government,T1,800,2728704.502,0,Low
542,NAMERICA,"Business, Engineering & Consumer Services",T5,3572,49411.626,0,Low
543,APJ,"Banking, Financial Services & Insurance",T1,1691,2019000,0,Low
544,NAMERICA,Government,T1,54,6216892.293,0,Low
545,EMEA,"Banking, Financial Services & Insurance",T1,100,2999300,0,Low
546,Greater China,Manufacturing,T1,1237,37266,0,Low
547,NAMERICA,"Business, Engineering & Consumer Services",T5,48,139249,0,Low
548,APJ,Education,T5,20,110484,0,Low
549,APJ,Education,T3,10,192166.72,0,Low
550,APJ,Agriculture,T5,6556,7307059,1,Low
551,NAMERICA,Government,T5,8,118236,1,Low
552,NAMERICA,Government,T1,225,218603.632,0,Low
553,NAMERICA,Agriculture,T3,462,5398125,0,Low
554,CSB,Agriculture,T5,35,104319,0,Low
555,CSB,Retail,T5,1,22766.995,1,Low
556,CSB,Agriculture,T5,5334,190468,1,Low
557,Greater China,Education,T5,2000,111538,1,Low
558,NAMERICA,Education,T1,1,1400000,0,Low
559,CSB,Retail,T5,103,59673,0,Low
560,NAMERICA,"Banking, Financial Services & Insurance",T1,3562,15625088.87,0,Low
561,CSB,Manufacturing,T5,832,75690,0,Low
562,EMEA,"Telecom, Media & Entertainment",T5,1864,36345,1,Low
563,CSB,"Business, Engineering & Consumer Services",T5,14,86531,0,Low
564,APJ,Government,T1,1400,830536,0,Low
565,EMEA,Manufacturing,T1,20000,24207800,1,Low
566,APJ,Energy,T1,41732,38707151.07,0,Low
567,EMEA,Web & Tech,T2,200,224475.955,1,Low
568,APJ,"Telecom, Media & Entertainment",T1,206,64801,1,Low
569,EMEA,Government,T2,1000,43391600,1,Low
570,CSB,Agriculture,T5,10,143620,1,Low
571,EMEA,"Telecom, Media & Entertainment",T1,1500,20000000,0,Low
572,EMEA,"Banking, Financial Services & Insurance",T1,2419,151267,1,Low
573,Greater China,Manufacturing,T1,200,886141,0,Low
574,NAMERICA,"Business, Engineering & Consumer Services",T4,150,129928,1,Low
575,APJ,Government,T1,1500,2313781,0,Low
576,EMEA,Energy,T1,1000,4869265.373,1,Low
577,CSB,"Business, Engineering & Consumer Services",T5,5,20953,0,Low
578,CSB,Education,T5,143,109395,1,Low
579,NAMERICA,Manufacturing,T1,1661,1544513.962,0,Low
580,NAMERICA,Healthcare & Life Sciences,T1,9194,8187100.332,1,Low
581,APJ,Manufacturing,T1,33496,17572200,0,Low
582,APJ,Manufacturing,T1,15000,11586800,1,Low
583,NAMERICA,"Banking, Financial Services & Insurance",T1,47000,38000000,1,Low
584,APJ,Energy,T1,6437,11300000,0,Low
585,CSB,Agriculture,T5,7,186704,0,Low
586,EMEA,"Banking, Financial Services & Insurance",T1,15,2050000,1,Low
587,CSB,"Business, Engineering & Consumer Services",T5,30,44218,0,Low
588,LA,Retail,T3,113,435086.261,1,Low
589,EMEA,Web & Tech,T3,3,218062.896,0,Low
590,EMEA,"Business, Engineering & Consumer Services",T3,85,340965.122,0,Low
591,NAMERICA,"Banking, Financial Services & Insurance",T2,27826,35407800,1,Low
592,NAMERICA,Education,T3,220,449999,1,Low
593,EMEA,"Banking, Financial Services & Insurance",T1,23000,3870000,0,Low
594,NAMERICA,Manufacturing,T5,60,70471.503,0,Low
595,Greater China,Education,T2,3300,887200,1,Low
596,LA,Healthcare & Life Sciences,T1,1600,787500,0,Low
597,APJ,Manufacturing,T3,1317,524700,0,Low
598,CSB,Agriculture,T5,20,1049663,1,Low
599,NAMERICA,Retail,T4,100,249056.768,0,Low
600,NAMERICA,"Telecom, Media & Entertainment",T1,500,847000,0,Low
601,Greater China,Agriculture,T1,55000,701414,1,Low
602,LA,Education,T1,4507,1000200,0,Low
603,Greater China,"Business, Engineering & Consumer Services",T3,3000,105557,1,Low
604,LA,"Telecom, Media & Entertainment",T1,4649,2284700,1,Low
605,NAMERICA,Healthcare & Life Sciences,T1,123686,24189800,1,Low
606,NAMERICA,Web & Tech,T1,58000,88843000,0,Low
607,NAMERICA,Manufacturing,T1,65,1050500,1,Low
608,NAMERICA,"Banking, Financial Services & Insurance",T3,175,204874.793,1,Low
609,CSB,Agriculture,T5,5,10485,0,Low
610,Greater China,Web & Tech,T1,200,91063,0,Low
611,NAMERICA,Education,T3,336,171666,0,Low
612,EMEA,Web & Tech,T1,285,59638,1,Low
613,NAMERICA,Government,T5,2,111160,1,Low
614,CSB,"Business, Engineering & Consumer Services",T5,25,55696,1,Low
615,APJ,Agriculture,T5,41800,94601,0,Low
616,APJ,Healthcare & Life Sciences,T1,18234,1650000,1,Low
617,CSB,Agriculture,T5,30,4881950,1,Low
618,CSB,Construction & Real Estate,T5,8,23879,0,Low
619,CSB,Agriculture,T5,76,786503,1,Low
620,APJ,Web & Tech,T1,15,5300000,1,Low
621,CSB,Manufacturing,T5,24,18360,0,Low
622,NAMERICA,"Business, Engineering & Consumer Services",T3,68,52260.489,0,Low
623,EMEA,Government,T1,7000,8990123.562,0,Low
624,NAMERICA,Web & Tech,T2,7322,66990.277,1,Low
625,EMEA,Healthcare & Life Sciences,T1,5000,3865420.29,0,Low
626,NAMERICA,Education,T1,100,4000300,1,Low
627,LA,"Business, Engineering & Consumer Services",T5,5,535877,0,Low
628,NAMERICA,Government,T5,171,142925.248,1,Low
629,EMEA,Education,T1,3500,5324499.937,1,Low
630,EMEA,"Telecom, Media & Entertainment",T2,85990,24500000,0,Low
631,NAMERICA,Healthcare & Life Sciences,T5,94,18214.453,0,Low
632,NAMERICA,Government,T5,137,92552.924,0,Low
633,APJ,Government,T2,7306,10663,0,Low
634,Greater China,Manufacturing,T1,200,663573,0,Low
635,EMEA,"Telecom, Media & Entertainment",T1,6032,161029,1,Low
636,EMEA,Web & Tech,T1,19145,4900000,0,Low
637,LA,Retail,T3,100,138582.242,0,Low
638,NAMERICA,"Banking, Financial Services & Insurance",T1,18400,33880936.74,0,Low
639,NAMERICA,Education,T1,332,469380.238,0,Low
640,NAMERICA,Government,T1,1,2697800,0,Low
641,APJ,Healthcare & Life Sciences,T2,520,210492.868,1,Low
642,Greater China,Agriculture,T1,277,558900,1,Low
643,EMEA,"Business, Engineering & Consumer Services",T1,21948,900000,1,Low
644,NAMERICA,Energy,T1,704,1689600,1,Low
645,LA,Healthcare & Life Sciences,T2,6682,1600000,0,Low
646,NAMERICA,Manufacturing,T3,40,537457.552,1,Low
647,APJ,Healthcare & Life Sciences,T1,4494,379335.896,1,Low
648,LA,Retail,T5,7989,65101,0,Low
649,NAMERICA,Agriculture,T2,3356,139400.429,0,Low
650,APJ,Government,T1,1000,2500000,1,Low
651,Greater China,Web & Tech,T1,300,42200,0,Low
652,EMEA,Government,T1,2069,63301,1,Low
653,APJ,Manufacturing,T1,20573,803639,0,Low
654,EMEA,"Business, Engineering & Consumer Services",T1,2,1526100,0,Low
655,NAMERICA,"Business, Engineering & Consumer Services",T5,90,97115.194,1,Low
656,NAMERICA,Government,T1,1100,639100,0,Low
657,EMEA,Retail,T1,43952,28190,0,Low
658,LA,"Telecom, Media & Entertainment",T1,2000,1700000,0,Low
659,Greater China,Web & Tech,T2,101,20403927,1,Low
660,NAMERICA,Agriculture,T3,525,568082,1,Low
661,APJ,Web & Tech,T5,129249,56053,0,Low
662,LA,"Business, Engineering & Consumer Services",T1,6884,1300000,0,Low
663,EMEA,"Banking, Financial Services & Insurance",T1,2000,1143299.424,0,Low
664,NAMERICA,"Banking, Financial Services & Insurance",T3,40,449655.226,0,Low
665,APJ,Retail,T2,2700,18075918.67,1,Low
666,EMEA,"Telecom, Media & Entertainment",T1,16000,69291261,0,Low
667,LA,Manufacturing,T5,90,10368.835,1,Low
668,LA,Healthcare & Life Sciences,T3,261,60964.246,1,Low
669,CSB,Agriculture,T5,11,69542,1,Low
670,APJ,"Telecom, Media & Entertainment",T1,2000,3600000,1,Low
671,NAMERICA,Agriculture,T2,7209,17980.094,1,Low
672,APJ,"Telecom, Media & Entertainment",T1,123400,1670605,1,Low
673,CSB,Agriculture,T5,25,124737,0,Low
674,CSB,Web & Tech,T5,93,6690446,1,Low
675,CSB,Healthcare & Life Sciences,T5,100,149588,0,Low
676,NAMERICA,Education,T1,12,5635854,0,Low
677,LA,Web & Tech,T3,2157,191094,1,Low
678,CSB,Agriculture,T5,28,188253,0,Low
679,EMEA,Retail,T5,274,41750.76,0,Low
680,APJ,Education,T1,475,846398.757,0,Low
681,NAMERICA,Energy,T4,134,120690,1,Low
682,Greater China,Manufacturing,T1,3030,248900,0,Low
683,APJ,"Business, Engineering & Consumer Services",T2,7,1006100,0,Low
684,EMEA,Education,T5,15,4912819,0,Low
685,Greater China,Web & Tech,T3,100,87060,1,Low
686,EMEA,Manufacturing,T5,1694,177879,0,Low
687,EMEA,"Business, Engineering & Consumer Services",T3,50,39047.403,0,Low
688,EMEA,"Telecom, Media & Entertainment",T3,47,464205.204,1,Low
689,APJ,Web & Tech,T3,220,24177.868,0,Low
690,CSB,Web & Tech,T5,15,8430198,0,Low
691,CSB,Manufacturing,T5,45,8154809,1,Low
692,Greater China,"Business, Engineering & Consumer Services",T3,36,200200,1,Low
693,NAMERICA,Retail,T4,518,155316,1,Low
694,EMEA,Energy,T2,68652,6900000,0,Low
695,CSB,Manufacturing,T5,4,89128,1,Low
696,NAMERICA,Energy,T5,172,99200,0,Low
697,EMEA,Agriculture,T3,7631,19100,0,Low
698,EMEA,Web & Tech,T3,31,217826.103,0,Low
699,APJ,Retail,T1,1322,216715.637,1,Low
700,LA,Retail,T3,2,197765.531,1,Low
701,APJ,Transportation,T3,2100,252705.821,1,Low
702,NAMERICA,Government,T1,8,798380.305,1,Low
703,EMEA,Manufacturing,T3,415,172500,0,Low
704,NAMERICA,Government,T5,9,5343392,0,Low
705,NAMERICA,Retail,T1,100,1982273.364,0,Low
706,EMEA,Manufacturing,T1,95400,6961441,0,Low
707,LA,Agriculture,T1,600,1918400,1,Low
708,LA,Manufacturing,T1,9582,4100000,0,Low
709,EMEA,Web & Tech,T2,220,207460,0,Low
710,NAMERICA,"Business, Engineering & Consumer Services",T5,240,159313,1,Low
711,APJ,Web & Tech,T1,80,17678,1,Low
712,CSB,Web & Tech,T5,55,60315,0,Low
713,EMEA,"Business, Engineering & Consumer Services",T1,200,1647497,0,Low
714,CSB,Manufacturing,T5,4,139103,0,Low
715,EMEA,"Business, Engineering & Consumer Services",T3,300,184298.752,0,Low
716,NAMERICA,Manufacturing,T4,140,167695,0,Low
717,APJ,Government,T2,167082,328862,1,Low
718,NAMERICA,Education,T1,586,774700,0,Low
719,EMEA,Agriculture,T2,50,1450000,1,Low
720,EMEA,Agriculture,T2,922,550000,0,Low
721,EMEA,Agriculture,T4,117,73470.599,0,Low
722,NAMERICA,Government,T3,1090,205500,0,Low
723,NAMERICA,Retail,T1,8,669475.076,0,Low
724,EMEA,Agriculture,T5,615,95809,1,Low
725,APJ,Energy,T1,20,820000,0,Low
726,NAMERICA,Web & Tech,T1,112498,33864,0,Low
727,NAMERICA,"Banking, Financial Services & Insurance",T5,1,132610,0,Low
728,EMEA,"Business, Engineering & Consumer Services",T3,50,11475.65,0,Low
729,Greater China,Government,T2,55,78026.539,1,Low
730,EMEA,Healthcare & Life Sciences,T1,3591,149725,0,Low
731,CSB,Agriculture,T5,65218,36516,1,Low
732,NAMERICA,Healthcare & Life Sciences,T4,125,156755.933,0,Low
733,CSB,"Business, Engineering & Consumer Services",T5,3,6085067,0,Low
734,NAMERICA,Government,T1,475,373800,0,Low
735,NAMERICA,Education,T5,108,15099.999,1,Low
736,CSB,"Business, Engineering & Consumer Services",T5,26,177946,0,Low
737,CSB,Agriculture,T5,5941,102835,1,Low
738,LA,Retail,T3,200,27743.94,0,Low
739,Greater China,Education,T1,6345,6570988,1,Low
740,NAMERICA,Government,T5,23,29300,1,Low
741,NAMERICA,Retail,T5,8,54682.938,0,Low
742,NAMERICA,"Banking, Financial Services & Insurance",T5,16,19621.263,1,Low
743,NAMERICA,"Business, Engineering & Consumer Services",T1,8053,8395760.1,0,Low
744,EMEA,Manufacturing,T3,76916,18056,1,Low
745,CSB,Healthcare & Life Sciences,T5,35,106748,1,Low
746,APJ,Manufacturing,T5,1,2092244,0,Low
747,APJ,"Banking, Financial Services & Insurance",T1,1717,460000,1,Low
748,APJ,Manufacturing,T5,100,131153,1,Low
749,EMEA,Education,T1,211,790411.34,0,Low
750,CSB,Agriculture,T5,3782,10073,0,Low
751,Greater China,Web & Tech,T1,1000,630200,1,Low
752,EMEA,"Telecom, Media & Entertainment",T5,276,172389,1,Low
753,APJ,Education,T3,147,100000,1,Low
754,EMEA,Energy,T1,4538,769064.01,0,Low
755,LA,Manufacturing,T3,300,90996.039,1,Low
756,CSB,Manufacturing,T5,30,104968,0,Low
757,EMEA,Government,T1,8,560000,1,Low
758,NAMERICA,"Business, Engineering & Consumer Services",T1,380,1293728.167,1,Low
759,APJ,Government,T1,1200,6008986.299,1,Low
760,APJ,Healthcare & Life Sciences,T1,4000,2237342.187,1,Low
761,CSB,"Business, Engineering & Consumer Services",T5,2,7851128,0,Low
762,NAMERICA,Web & Tech,T5,31,140203,1,Low
763,NAMERICA,Retail,T5,150,120958,0,Low
764,CSB,"Business, Engineering & Consumer Services",T5,18,31055.808,1,Low
765,APJ,Web & Tech,T1,760,570000,1,Low
766,APJ,"Business, Engineering & Consumer Services",T1,50,133000,1,Low
767,EMEA,Energy,T3,179,326800,0,Low
768,EMEA,Healthcare & Life Sciences,T1,10000,88624,0,Low
769,CSB,Agriculture,T5,200,111807,1,Low
770,Greater China,Education,T1,500,3055073,0,Low
771,EMEA,Agriculture,T3,2872,31099.448,0,Low
772,EMEA,"Banking, Financial Services & Insurance",T1,4512,16683300,1,Low
773,APJ,Manufacturing,T1,330,298854.387,0,Low
774,EMEA,Agriculture,T3,600,247200,0,Low
775,NAMERICA,Government,T5,18,23642.036,0,Low
776,APJ,"Business, Engineering & Consumer Services",T5,7,24699.006,1,Low
777,EMEA,Education,T5,142,65789.671,0,Low
778,APJ,Agriculture,T3,100,1000000,1,Low
779,EMEA,"Telecom, Media & Entertainment",T1,1,75527,1,Low
780,LA,Agriculture,T3,208,556901,0,Low
781,NAMERICA,"Banking, Financial Services & Insurance",T3,2,507664,1,Low
782,NAMERICA,Construction & Real Estate,T3,3,137513,0,Low
783,Greater China,Manufacturing,T1,300,130151,1,Low
784,CSB,"Business, Engineering & Consumer Services",T5,8,70581,0,Low
785,CSB,"Business, Engineering & Consumer Services",T5,11,24639,0,Low
786,NAMERICA,"Banking, Financial Services & Insurance",T1,39,540000,1,Low
787,APJ,"Business, Engineering & Consumer Services",T1,3269,433600,0,Low
788,LA,Healthcare & Life Sciences,T2,650,3750000,0,Low
789,APJ,Agriculture,T5,3015,73385,0,Low
790,NAMERICA,Web & Tech,T5,110,114933.325,1,Low
791,CSB,Agriculture,T5,9751,159499,0,Low
792,EMEA,Agriculture,T5,16,54739,0,Low
793,APJ,Manufacturing,T3,5000,131394,1,Low
794,LA,Agriculture,T3,500,777883.561,1,Low
795,CSB,Agriculture,T5,13,71167,0,Low
796,CSB,"Business, Engineering & Consumer Services",T5,86,32620,1,Low
797,APJ,Manufacturing,T2,1868,210377,1,Low
798,NAMERICA,Transportation,T5,2174,227133.677,1,Low
799,APJ,Manufacturing,T3,6124,1795345.7,0,Low
800,LA,Manufacturing,T5,50,6632807,0,Low
801,APJ,Web & Tech,T5,1000,83622,1,Low
802,APJ,"Business, Engineering & Consumer Services",T1,2839,2777500,0,Low
803,NAMERICA,Healthcare & Life Sciences,T5,55,28203.044,0,Low
804,LA,Energy,T2,361,940000,1,Low
805,CSB,Education,T5,40,10008,0,Low
806,NAMERICA,Manufacturing,T4,99,174086,1,Low
807,LA,"Business, Engineering & Consumer Services",T2,100,173817,1,Low
808,CSB,Agriculture,T5,5,47310,0,Low
809,NAMERICA,Retail,T5,115,167429,0,Low
810,APJ,Education,T3,4000,44000,0,Low
811,EMEA,Agriculture,T1,2144,110121,1,Low
812,NAMERICA,Healthcare & Life Sciences,T1,3740,37479808.61,0,Low
813,Greater China,Manufacturing,T5,100,50000,0,Low
814,NAMERICA,"Business, Engineering & Consumer Services",T4,12,164992.496,1,Low
815,NAMERICA,"Telecom, Media & Entertainment",T4,500,140409.999,0,Low
816,EMEA,Agriculture,T1,33000,4150000,1,Low
817,APJ,Agriculture,T3,100,6067860,0,Low
818,LA,Retail,T5,2,165885,0,Low
819,NAMERICA,"Banking, Financial Services & Insurance",T1,10100,32951700,0,Low
820,EMEA,Agriculture,T3,200,42445.142,0,Low
821,APJ,Retail,T5,70,82202.656,0,Low
822,CSB,"Business, Engineering & Consumer Services",T5,11,6542278,1,Low
823,APJ,Retail,T5,4,1937561,0,Low
824,CSB,Retail,T5,3,68204,0,Low
825,EMEA,"Telecom, Media & Entertainment",T5,20,94156,1,Low
826,NAMERICA,Energy,T2,128,41926.346,0,Low
827,NAMERICA,Agriculture,T3,5,14003.22,0,Low
828,NAMERICA,"Banking, Financial Services & Insurance",T1,95,177536,1,Low
829,CSB,Healthcare & Life Sciences,T5,5,15143,0,Low
830,CSB,Agriculture,T5,22,4556720,1,Low
831,CSB,"Telecom, Media & Entertainment",T5,31,166330,0,Low
832,NAMERICA,Healthcare & Life Sciences,T3,4,24363.01,0,Low
833,LA,Web & Tech,T2,3777,1444887.65,1,Low
834,EMEA,"Business, Engineering & Consumer Services",T3,16,31996.733,1,Low
835,NAMERICA,"Business, Engineering & Consumer Services",T1,7,1099199,0,Low
836,Greater China,Education,T2,9342,50000,0,Low
837,Greater China,Government,T2,152,62000,0,Low
838,APJ,Energy,T1,985,228500,1,Low
839,EMEA,Agriculture,T5,131,956655,1,Low
840,EMEA,Retail,T3,456,179409.459,0,Low
841,CSB,Construction & Real Estate,T5,5,54187,1,Low
842,APJ,Healthcare & Life Sciences,T3,1,8216643,1,Low
843,NAMERICA,Education,T1,2000,2276000,0,Low
